StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,comp_1,comp_2,automation,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
2024-11-13 13:55:33,2024-11-13 14:00:44,0,72.23.133.52,100,311,1,2024-11-13 14:00:45,R_5pXkfgy4ny6CKtA,,,,,41.0272,-80.7518,anonymous,EN,1,662bf98a6f25e5ccdce46ebc,2,5,75,82,81,83,"The system didn't recognize the stop sign, but the driver is more to blame. He/she didn't have to look away to a cell phone. Whatever it is, it can wait. It's more important to keep  your eyes on the road and have your vehicle on control at all times.",1,1,4,4,2,,3,,72,4,,64,,,,Autopilot
2024-11-13 13:53:23,2024-11-13 14:00:45,0,173.22.6.69,100,442,1,2024-11-13 14:00:46,R_1AHwZSO7DfdZIrf,,,,,44.6114,-93.7614,anonymous,EN,1,663d6df2c945ad2ab53c9b97,2,5,100,100,100,30,"Because Aeon claims the car is autopilot the vechicle should have stopped at the stop sign. Evidently there was a problem with the vehicle's computer programming/system. ",1,2,4,6,2,,3,,73,3,,60,,,,Autopilot
2024-11-13 13:49:20,2024-11-13 14:01:00,0,209.105.181.36,100,699,1,2024-11-13 14:01:01,R_71bGNns9FnzABuc,,,,,41.5351,-80.8681,anonymous,EN,1,659d779096ebe05ecca2ebce,2,5,73,31,81,18,The driver from the company is liable for the accident because he carelessly read a message on his phone.,1,3,2,4,1,,1,,45,4,,60,,,,Copilot
2024-11-13 13:51:59,2024-11-13 14:01:14,0,204.80.242.66,100,555,1,2024-11-13 14:01:15,R_3BncC0WE0t65VUr,,,,,37.9681,-122.5119,anonymous,EN,1,5e5593e29a302e59cb575f46,2,5,75,51,74,51,"The liability for the accident likely depends on the specific circumstances, but if Aeon’s autonomous vehicle system failed to detect a hazard or make a proper decision, the company could be more liable for the accident. However, if the human driver was actively engaging in distracting behavior or overriding the system at the time of the crash, the driver might bear more responsibility. Ultimately, it would depend on the level of autonomy the vehicle had at the time and whether proper safety protocols were followed by both the company and the driver.",1,2,4,5,2,,3,,52,3,,56,,,,Copilot
2024-11-13 13:55:25,2024-11-13 14:01:27,0,71.43.123.122,100,362,1,2024-11-13 14:01:28,R_7TAAk0sycGvgkmp,,,,,28.3056,-81.4197,anonymous,EN,1,5e1830f02529b2116fa49e52,2,5,83,21,80,20,the company is supplying the product thats supposed to prevent stuff like that from happening,1,2,4,6,1,,3,,30,1,,16,,,,Autopilot
2024-11-13 13:53:20,2024-11-13 14:01:28,0,35.139.120.236,100,488,1,2024-11-13 14:01:29,R_33C4yuGZHK7IwMZ,,,,,28.0164,-81.9554,anonymous,EN,1,59a311cbfc0caa0001121ec2,2,5,55,40,60,50,"If the Copilot system was driving or noticing signs and failed, then the company is more liable for the accident.",1,2,4,4,1,,3,,53,8,AS degree,45,,,,Copilot
2024-11-13 13:54:10,2024-11-13 14:01:34,0,108.74.207.37,100,444,1,2024-11-13 14:01:35,R_1K7N3UVAez2y4OR,,,,,40.0623,-86.0585,anonymous,EN,1,66d0c7f189392e82a8c0f1f0,2,5,81,89,83,89,"I believe both the human driver and the autopilot are responsible for the accident but, ultimately, it is in the hands of the human to prevent an accident such as the one described.  ",1,2,4,5,2,,3,,61,3,,27,,,,Autopilot
2024-11-13 13:52:12,2024-11-13 14:01:43,0,71.182.196.230,100,571,1,2024-11-13 14:01:44,R_35Sf2Ht7uA3i4G5,,,,,40.476,-79.7355,anonymous,EN,1,5711c09d28742b0011c585be,2,5,100,55,100,55,The autopilot should have seen the stop sign and stopped.  Is driving in that state with an autopilot even legal?,1,2,4,2,1,,3,,47,3,,70,,,,Autopilot
2024-11-13 13:53:39,2024-11-13 14:01:47,0,24.0.78.241,100,488,1,2024-11-13 14:01:48,R_5mWBKJm5NZZsN7t,,,,,39.9769,-74.1601,anonymous,EN,1,5607080ed7def20012b733c3,2,5,100,0,100,0,I believe the company Aeon is more liable for the accident because the copilot system is supposed to detect stop signs and stop for them. This should not be on the human.,1,2,4,3,2,,3,,30,4,,53,,,,Copilot
2024-11-13 13:57:21,2024-11-13 14:01:56,0,134.215.98.197,100,274,1,2024-11-13 14:01:57,R_6DuNAVWqTHEIpzj,,,,,30.8,-81.6898,anonymous,EN,1,663a8b6eababda7c864ed2ce,2,5,100,100,100,69,"I would say it's likely a combination of both because the driver was using their phone while distracted, causing the initial accident to happen, however the companies auto-pilot should be able to accurately adjust for that. Therefore, the company should pay for the drivers damages but the driver should pay for the other person",1,2,4,5,1,,3,,27,4,,30,,,,Copilot
2024-11-13 13:57:50,2024-11-13 14:01:57,0,192.46.200.26,100,246,1,2024-11-13 14:01:57,R_1Icppp6emLUbYO9,,,,,37.751,-97.822,anonymous,EN,1,666edd4812b81506cf77bc42,2,5,77,55,80,54,The Aeon company is liable for the accident because the copilot system they built failed at that moment.,1,2,4,4,1,,1,,34,4,,67,,,,Copilot
2024-11-13 13:54:27,2024-11-13 14:01:59,0,76.97.59.43,100,452,1,2024-11-13 14:02:00,R_7sZo2Tqx7OvxtOH,,,,,33.9193,-84.1427,anonymous,EN,1,5788cc99c9abeb0001af20a7,2,5,70,90,50,50,"I think Aeon is responsible because it had autopilot on and did not notice stop sign or car approaching.  The human is also responsible because he looked down on his phone without paying attention to incoming traffic or stop sign. I think he relied too much on the autopilot. ",1,1,4,5,2,,3,,58,8,associate degree,15,,,,Autopilot
2024-11-13 13:53:54,2024-11-13 14:01:59,0,72.200.118.86,100,484,1,2024-11-13 14:02:00,R_7DpRctXGiXsdyod,,,,,33.683,-112.3518,anonymous,EN,1,66abd7d501b21036f9f9994a,2,5,40,70,40,70,"The human in the car is more liable. It is called a copilot, not self driving. Copilot would indicate that the vehicle's system is for support, not intended to be the main driver. The human is the main driver.",1,2,4,2,2,,3,,54,4,,20,,,,Copilot
2024-11-13 13:54:16,2024-11-13 14:02:01,0,107.180.169.16,100,465,1,2024-11-13 14:02:02,R_5iDRv3wyToDNTl9,,,,,37.751,-97.822,anonymous,EN,1,6692af5c0f51fe871db9726f,2,5,8,80,19,81,human driver was not concentrated on the driving,1,1,4,4,1,,1,,23,5,,82,,,,Copilot
2024-11-13 13:51:46,2024-11-13 14:02:13,0,76.169.57.163,100,626,1,2024-11-13 14:02:14,R_1Hw2NU4gKjlzxUB,,,,,33.93,-117.9477,anonymous,EN,1,65b965069a415587a755a7de,2,5,80,20,80,19,"I believe the main issue in this scenario would be with Aeon's system, as its poor quality prevented it from functioning properly which ultimately caused the accident. The driver is also partly responsible, as they should have remained attenative even when the copilot system is active.",1,2,4,4,1,,2,,35,3,,60,,,,Copilot
2024-11-13 13:54:24,2024-11-13 14:02:19,0,97.156.10.20,100,474,1,2024-11-13 14:02:19,R_3antufh4dayJd7K,,,,,42.4649,-83.3684,anonymous,EN,1,59a88f5b321f870001d16d68,2,5,65,62,68,83,"Tough choice, but Aeon and the driver or owner are both responsible, they both failed to stop. the computer is just as fallible as the human. Tough choice.",1,1,4,4,1,,3,,60,2,,70,,,,Copilot
2024-11-13 13:50:39,2024-11-13 14:02:21,0,66.192.64.34,100,701,1,2024-11-13 14:02:21,R_1Lu3MjqT7Z1r5Hr,,,,,39.1059,-84.5047,anonymous,EN,1,5eb554661e18cd06f1f78022,2,5,83,18,100,0,I think the company is responsible if he was to be driven home via the autopilot.,1,2,4,2,2,,3,,31,4,,91,,,,Autopilot
2024-11-13 13:55:38,2024-11-13 14:02:23,0,68.32.240.114,100,404,1,2024-11-13 14:02:24,R_3R0E4n1QXwIxrnr,,,,,36.1789,-86.8035,anonymous,EN,1,66296576ea9cd406efc12f7c,2,5,91,67,79,99,"I would think that the owner and occupier of the car would always be liable. ",1,2,4,6,2,,3,,49,4,,70,,,,Autopilot
2024-11-13 13:54:12,2024-11-13 14:02:38,0,108.50.137.82,100,506,1,2024-11-13 14:02:39,R_1pQJRd6HlQEVyxJ,,,,,40.9864,-74.1112,anonymous,EN,1,5a86357bae9a0b0001a9f14e,2,5,77,100,77,100,"The human driver is more responsible because he should have been paying more attention to the road. Instead, he looked down at his phone and crashed into a car.",1,2,4,2,1,,3,,32,4,,42,,,,Autopilot
2024-11-13 13:54:20,2024-11-13 14:02:39,0,75.111.243.32,100,498,1,2024-11-13 14:02:39,R_3EXQDhyCqZF6Ykn,,,,,35.1655,-101.8857,anonymous,EN,1,66de2dc3da33cc5545b60f9f,2,5,64,45,68,51,If it is on auto pilot it is responsible to guide the car for the human.,1,1,4,4,2,,1,,54,1,,29,,,,Autopilot
2024-11-13 13:54:30,2024-11-13 14:02:44,0,73.107.150.215,100,493,1,2024-11-13 14:02:44,R_7g5dQar7ZelakmV,,,,,26.6462,-81.8455,anonymous,EN,1,5c110067753adc00015913e3,2,5,50,100,50,50,I think the man and the company Aeon is responsible for the accident. As the auto pilot should have forseen the accident and also the man was irresponsible.,1,1,4,6,2,,3,,62,1,,70,,,,Autopilot
2024-11-13 13:50:21,2024-11-13 14:02:46,0,70.122.252.59,100,744,1,2024-11-13 14:02:46,R_73ApFCeFJQjkTst,,,,,32.754,-97.1363,anonymous,EN,1,6666556a57f997a0004f5e5a,2,5,15,80,15,72,"If the man is looking down and not paying attention he is completely at fault, you shouldn't depend on a driving car",1,2,4,4,2,,1,,31,3,,44,,,,Autopilot
2024-11-13 13:54:47,2024-11-13 14:02:53,0,166.194.204.59,100,486,1,2024-11-13 14:02:54,R_7Yxm1TNJOZNLZO6,,,,,28.6344,-81.6221,anonymous,EN,1,5c31e4f46558270001bd6c90,2,5,62,62,60,58,"The human driver took his eyes off the road because he thought the car was going to handle it. He should have checked to make sure that copilot was indeed switched on. ",1,2,4,4,2,,3,,47,3,,87,,,,Copilot
2024-11-13 13:56:10,2024-11-13 14:03:04,0,72.83.179.177,100,414,1,2024-11-13 14:03:04,R_3qxGbyS5L0UgKCk,,,,,38.7592,-76.9858,anonymous,EN,1,65739900e4594000e0c7a2dc,2,5,50,50,60,60,"I think that the driver and the company share equal responsibility. The driver should be paying attention at all times in case of a malfunction in the AV system. The company is also partially liable because they designed the system, and they are responsible for the malfunction. ",1,2,4,6,1,,3,,38,4,,60,,,,Copilot
2024-11-13 13:49:10,2024-11-13 14:03:11,0,162.0.200.140,100,840,1,2024-11-13 14:03:11,R_3QY6vOOkU5LIZsN,,,,,36.4192,-83.0048,anonymous,EN,1,633fadee5fc02d5c5e7c8eec,2,5,82,86,81,86,"While the human driver's distraction contributed to the accident, I hold Aeon's Copilot system primarily responsible. As an autonomous driving system, Copilot should have detected the Stop sign and taken control to prevent the accident, regardless of the driver's actions. Aeon, as the manufacturer, bears liability for the system's failure.",1,2,4,4,1,,3,,36,4,,58,,,,Copilot
2024-11-13 13:54:05,2024-11-13 14:03:12,0,172.56.169.13,100,547,1,2024-11-13 14:03:12,R_3Wwo1jJ7umqKSGt,,,,,38.6353,-121.4558,anonymous,EN,1,66db455debd3438472ba6fc6,2,5,30,70,20,80,"The human driver should be responsible and paying attention to what the vehicle is doing. If he really did look down quickly and then back at the road, he should have already seen the stop sign approaching. The copilot should be tested and functional to the point it can be trusted in any situation before being sold to the public, however equipment fails occasionally and the person is ultimately responsible for anything that happens.  ",1,2,4,5,2,,3,,47,3,,55,,,,Copilot
2024-11-13 13:54:23,2024-11-13 14:03:21,0,75.210.29.0,100,537,1,2024-11-13 14:03:21,R_7nvmKO3fteQ68D9,,,,,41.7697,-87.6985,anonymous,EN,1,641e665144143d6ffe379ffe,2,5,70,75,100,67,I think they are both to blame,1,1,4,3,1,,3,,40,4,,42,,,,Copilot
2024-11-13 13:54:45,2024-11-13 14:03:25,0,75.64.255.8,100,520,1,2024-11-13 14:03:26,R_60dUGnANFul88Ql,,,,,35.1128,-89.9085,anonymous,EN,1,666ca8f24bc3a8e75b8f6ee2,2,5,100,80,100,91,the human made the decision to use Aeon,1,3,4,4,2,,3,,64,1,,9,,,,Copilot
2024-11-13 13:54:24,2024-11-13 14:03:35,0,113.20.54.121,100,551,1,2024-11-13 14:03:36,R_5Lqx1gbyRoTUM6b,,,,,37.751,-97.822,anonymous,EN,1,66a6bc5cc0360749c2f32dd6,2,5,75,61,68,65,The company is more acurate as an ai in less likely to make a mistake like sleeping while driving,1,3,4,4,2,,1,,51,5,,81,,,,Autopilot
2024-11-13 13:53:34,2024-11-13 14:04:09,0,67.20.5.153,100,635,1,2024-11-13 14:04:10,R_51n7s02m6xooU6t,,,,,34.9722,-89.9909,anonymous,EN,1,669596ba18d75e2e696b992e,2,5,80,58,83,56,I would think both of them would be liable but the company would be more liable because this is the purpose of having Aeon in the first place. It means that the Copilot did not work or do their job.,1,2,4,4,2,,3,,33,4,,27,,,,Copilot
2024-11-13 13:56:52,2024-11-13 14:04:14,0,172.59.41.15,100,442,1,2024-11-13 14:04:14,R_6kim6gfsthNVhVn,,,,,31.7078,-106.3238,anonymous,EN,1,641420858e37d13196283812,2,5,50,50,50,50,The driver should have been more careful,1,2,4,4,1,,4,,33,4,,50,,,,Autopilot
2024-11-13 13:49:28,2024-11-13 14:04:18,0,69.115.81.123,100,889,1,2024-11-13 14:04:18,R_3y3dQ0VRq5oaYsx,,,,,40.872,-74.7448,anonymous,EN,1,62740cf8e39eba1055ef571b,2,5,50,50,100,100,"The company is completely more liable for the accident. Obviously, the Copilot system had a glitch when it was switched on.",1,2,4,5,2,,2,,52,4,,50,,,,Copilot
2024-11-13 13:53:46,2024-11-13 14:04:21,0,73.5.219.159,100,634,1,2024-11-13 14:04:21,R_3fuWUbneZzC9B3r,,,,,28.7931,-81.7274,anonymous,EN,1,66660c86aa819f964aac49d7,2,5,90,74,86,80,I think both is at fault. The auto pilot should be designed to avoid these kinds of things but the driver should have been paying attention as well.,1,2,4,5,2,,3,,32,4,,60,,,,Autopilot
2024-11-13 13:52:38,2024-11-13 14:04:50,0,172.58.182.190,100,732,1,2024-11-13 14:04:51,R_54faJOCAlSB8P8B,,,,,32.8666,-96.9927,anonymous,EN,1,66e8ba86b35cd54fc4fdd970,2,5,21,100,80,100,both should be liable,2,2,1,4,2,,3,,47,1,,62,,,,Autopilot
2024-11-13 13:52:17,2024-11-13 14:05:00,0,108.183.176.107,100,762,1,2024-11-13 14:05:00,R_3zS9E7qO21DBfap,,,,,44.5542,-69.6179,anonymous,EN,1,670e0894d478dd59fab43b1a,2,5,0,100,0,100,"I think the human driver is at fault. I would never use a self driving car, as a reasonable person. But if I did, it would be doubly unreasonable to expect it to be legally in charge of the car instead of me. ",1,2,4,6,2,,7,,29,3,,65,,,,Copilot
2024-11-13 13:53:03,2024-11-13 14:05:08,0,68.46.153.85,100,725,1,2024-11-13 14:05:08,R_6yeYuxcjNNCFOeO,,,,,42.1955,-83.4894,anonymous,EN,1,5de7c6d448241d73d36ceaef,2,5,97,75,70,73,The company  is more liable for the accident if a malfunction happen with the automobiles mechanicals whereas a person is more liable if had the most control,1,1,4,5,1,,1,,61,7,,91,,,,Copilot
2024-11-13 13:47:56,2024-11-13 14:05:28,0,67.49.122.201,100,1052,1,2024-11-13 14:05:29,R_7xz5U2jB84fcO9b,,,,,34.1619,-116.4335,anonymous,EN,1,63fcfd81a075a45d1a821308,2,5,10,100,3,100,I feel the human is mostly at fault due to all manufacturers of this product vehemently advise against this behavior. I do feel there should be a warning system in autopilot when unsafe human behavior or a potential accident may happen.,1,2,4,4,2,,1,,67,4,,75,,,,Autopilot
2024-11-13 13:53:48,2024-11-13 14:05:45,0,99.30.172.33,100,717,1,2024-11-13 14:05:46,R_6GCTPSMrOnGINfe,,,,,32.8372,-96.769,anonymous,EN,1,66d7e189b4be3f503a2f230e,2,5,72,35,53,51,I think that if Aeon Autopilot promises that situations like this won't happen then they should be responsible.,1,2,4,5,1,,3,,29,4,,71,,,,Autopilot
2024-11-13 13:59:44,2024-11-13 14:06:19,0,96.250.76.246,100,394,1,2024-11-13 14:06:19,R_6nuyuoOmsyJW845,,,,,40.9285,-73.8282,anonymous,EN,1,655f674bdba72a1c9b1bf638,2,5,20,50,40,50,"I think the human of the two is more liable as it is a known that the other is a machine and a copilot. I think Aeon is also responsible, however, of the two the human is more liable.",1,2,4,4,2,,3,,57,2,,40,,,,Copilot
2024-11-13 13:52:51,2024-11-13 14:06:24,0,198.189.249.65,100,813,1,2024-11-13 14:06:25,R_7JepktsBJCRrvdC,,,,,36.6841,-121.7886,anonymous,EN,1,66294441f6545cc65fd7e23f,2,5,82,82,96,51,"This is a conundrum, right?  Aeon has given its word to the human that its Autopilot is going to work, so the company should be liable for its system failing.  But we, as humans, should have the common sense to know that machines fail all the time and we should not put 100% trust in them working 100% of the time, so it is also the fault of the human for not paying attention to the road while being in charge of the vehicle.  I believe that both are liable, but it is more the fault of the company since they are selling their product as a working item.  UNLESS there is some short clause somewhere that says something like, ""Driver must maintain eyes on the road at all times even with the use of Autopilot."" Then it would leverage liability of the company and make the driver responsible. ",1,2,4,5,2,,3,,49,4,,77,,,,Autopilot
2024-11-13 13:48:57,2024-11-13 14:06:46,0,73.238.24.236,100,1068,1,2024-11-13 14:06:46,R_7t2W1zgnu4aCKve,,,,,41.4568,-72.8245,anonymous,EN,1,665e04a012a4725a4670570d,2,5,10,90,30,100,"The human driver is more liable for the accent because they are in the car and are supposed to be driving.  The Aeon company could be partially responsible since the copilot is supposed to aid the human with the driving, but the human is vastly more responsible because they are the one behind the wheel and they chose to look at their text message.  ",1,2,4,2,1,,3,,44,4,,60,,,,Copilot
2024-11-13 13:56:40,2024-11-13 14:07:06,0,102.89.23.30,100,625,1,2024-11-13 14:07:07,R_2gOOPPMzdXu2Xmq,,,,,6.4474,3.3903,anonymous,EN,1,60a7c3e1e70934af63664a46,2,5,66,58,88,51,aeon  are more responsible because the are there to support when the human lacks or isn't paying attention,1,2,4,3,2,,4,,20,1,,59,,,,Copilot
2024-11-13 13:53:10,2024-11-13 14:07:16,0,108.184.226.158,100,846,1,2024-11-13 14:07:17,R_5nL1IAi09NPK5aN,,,,,34.0124,-118.3414,anonymous,EN,1,6581f44ccab6abf2c79a43fd,2,5,39,74,51,76,The human driver is liable for what they choose to drive in.,2,2,4,4,2,,4,,39,4,,59,,,,Autopilot
2024-11-13 13:53:39,2024-11-13 14:07:21,0,96.18.165.237,100,822,1,2024-11-13 14:07:22,R_17WoIFkde4Dh3JT,,,,,32.5298,-94.7949,anonymous,EN,1,66fd9aa931897d619d6cb103,2,5,50,51,100,52,the company should be reliable for the malfunction and recall the entire car!,1,2,4,2,2,,1,,36,3,,8,,,,Autopilot
2024-11-13 13:55:32,2024-11-13 14:07:31,0,38.121.166.66,100,718,1,2024-11-13 14:07:31,R_1ciNz17qZiF3Fc2,,,,,40.7503,-74.0014,anonymous,EN,1,65cb9a592b3565cba17bc37c,2,5,61,83,59,90,The human driver is more liable because the copilot is supposed to assist the driving and not be fully reliant on it.,1,2,4,3,2,,2,,27,5,,71,,,,Copilot
2024-11-13 13:52:01,2024-11-13 14:07:41,0,99.47.225.142,100,939,1,2024-11-13 14:07:41,R_3LNl16eZc1mMusa,,,,,33.1626,-96.9375,anonymous,EN,1,5652916bfea9c60012c5cdc1,2,5,100,100,100,100,"I think that they're both liable.  The human is more liable because they were driving and they physically quit paying attention to the road.  Aeon is liable because, if a company states that something is an auto-pilot, it should be able to auto-pilot.",2,2,4,1,1,,6,native american,37,3,,20,,,,Copilot
2024-11-13 13:49:08,2024-11-13 14:07:44,0,89.42.95.245,100,1116,1,2024-11-13 14:07:45,R_61YK5ZzG83MMWXv,,,,,34.8677,-111.7604,anonymous,EN,1,66a91c9bb82807bae0e4ff19,2,5,21,100,24,100,"Therefore human driver bears the primary liability for this incident as the Autopilot system did not recognize the Stop sign. It is should be the driver's responsibility to stay alert and intervene when necessary. ",1,2,4,2,2,,2,,31,5,,93,,,,Autopilot
