"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_4","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label","ad"
"2024-11-19 11:32:36","2024-11-19 11:40:44","0","Anonymized","100","488","1","2024-11-19 11:40:45","R_5m9KfI5vd0rYZl1","","","","","Anonymized","Anonymized","anonymous","EN","1","664538d42f1f1e3371e3e3db","2","5","","2","4","2","62","90","61","82","Even with auto pilot on, the driver should maintain awareness and not look at phone. However, it depends on what the auto pilot system is supposed to do and if it is marketed as able to notice surroundings and stop, perhaps the driver was trusting that, in that case the company does share some responsibility. ","1","2","","3","","58","5","","0","","","","Autopilot","no"
"2024-11-19 11:32:18","2024-11-19 11:40:45","0","Anonymized","100","507","1","2024-11-19 11:40:46","R_7RfiVIWCVUGRyIF","","","","","Anonymized","Anonymized","anonymous","EN","1","6679c3a62d9db76da6ada94e","2","5","1","2","4","6","70","40","75","60","The co-pilot system was switched on so the company should mostly be liable for the damage. The man was also not paying attention to the road so he should be liable for some of the damage. ","1","1","","3","","52","1","","20","","","","Copilot","yes"
"2024-11-19 11:31:25","2024-11-19 11:40:46","0","Anonymized","100","561","1","2024-11-19 11:40:47","R_5WOtiUwVb6ZUOWd","","","","","Anonymized","Anonymized","anonymous","EN","1","6691809035e52ca9b2b0f39a","2","5","1","2","4","5","91","70","60","100","I think the human is going to be the one who ends up paying for damages through insurance. ","1","2","","6","Multiracial white/hispanic","64","3","","35","","","","Copilot","yes"
"2024-11-19 11:35:24","2024-11-19 11:40:49","0","Anonymized","100","325","1","2024-11-19 11:40:50","R_70vzDFc3Bj6Xp8k","","","","","Anonymized","Anonymized","anonymous","EN","1","66b8d74a8ce8e0d943a6b205","2","5","1","2","4","6","49","64","64","99","The human driver should still be aware of what's happening around them while the car drives.","2","2","","3","","38","4","","73","","","","Autopilot","yes"
"2024-11-19 11:33:14","2024-11-19 11:40:52","0","Anonymized","100","458","1","2024-11-19 11:40:53","R_5KUeGLTHa1H3hcE","","","","","Anonymized","Anonymized","anonymous","EN","1","66e60882afb732f6e17a6790","2","5","","2","4","6","100","100","90","100","Because when a person buy a known brand like this, he or she pays for all they are supposed to be workable.","1","2","","3","","56","4","","50","","","","Autopilot","no"
"2024-11-19 11:32:53","2024-11-19 11:40:57","0","Anonymized","100","484","1","2024-11-19 11:40:58","R_5irIk8V48RiWnKw","","","","","Anonymized","Anonymized","anonymous","EN","1","664783f1b5de4a3b523d090f","2","5","1","2","4","6","13","92","11","92","the human had no business reading a text message. It has been shown to cause accidents and deaths and thus he gets into a car crash not looking where he was going.","1","1","","3","","52","3","","40","","","","Autopilot","yes"
"2024-11-19 11:31:02","2024-11-19 11:40:59","0","Anonymized","100","597","1","2024-11-19 11:41:00","R_7XmoyJeNb3rdtJg","","","","","Anonymized","Anonymized","anonymous","EN","1","66c78c3ab779d28294a36d14","2","5","1","2","4","5","76","75","77","32","Liability depends on who was in control. If the machine controlled the vehicle, AEON is more liable. If the human driver controlled it, they are more liable.","1","2","","3","","23","4","","69","","","","Copilot","yes"
"2024-11-19 11:31:54","2024-11-19 11:41:01","0","Anonymized","100","546","1","2024-11-19 11:41:01","R_1pHxpI7EEDKCsdH","","","","","Anonymized","Anonymized","anonymous","EN","1","6717aa389897af310f13a66f","2","5","1","2","4","6","99","0","90","7","AEON is more liable because the autopilot systems failed to work which was designed by AEON and it was sold as part of the vehicle, assuring drivers of safety which it failed to do.","1","2","","1","","38","5","","85","","","","Autopilot","yes"
"2024-11-19 11:33:20","2024-11-19 11:41:02","0","Anonymized","100","462","1","2024-11-19 11:41:02","R_6l5mKhGKlF5JXhC","","","","","Anonymized","Anonymized","anonymous","EN","1","66ddf87fcc5c581ffea00c28","2","5","","2","4","6","70","60","70","60","It is my understanding the car should be able to make the stop, if it failedto do so than there is a problem within its system as this is a basic task ","1","2","","3","","67","3","","30","","","","Autopilot","no"
"2024-11-19 11:34:11","2024-11-19 11:41:05","0","Anonymized","100","413","1","2024-11-19 11:41:06","R_3kEMMA8daO1KVcJ","","","","","Anonymized","Anonymized","anonymous","EN","1","66d6268df3ac53bace4aba9c","2","5","","1","4","4","30","60","40","62","Both are liable since the Aeon system failed while the human was being complacent.","1","2","","3","","38","5","","60","","","","Autopilot","no"
"2024-11-19 11:34:06","2024-11-19 11:41:05","0","Anonymized","100","419","1","2024-11-19 11:41:06","R_5fp16YHQaaGQ5wb","","","","","Anonymized","Anonymized","anonymous","EN","1","6668a638ee51b4f1656862e8","2","5","1","2","4","6","50","50","50","100","It would be easier to sue the human driver.","1","1","","7","","65","4","","21","","","","Copilot","yes"
"2024-11-19 11:34:22","2024-11-19 11:41:13","0","Anonymized","100","410","1","2024-11-19 11:41:13","R_7nOqHWtmXxCGJ2d","","","","","Anonymized","Anonymized","anonymous","EN","1","66cd392e838ef435024cc78e","2","5","1","1","4","5","30","51","49","60","because the human driver checks the phone while was driving.","2","2","","4","","33","4","","51","","","","Autopilot","yes"
"2024-11-19 11:33:31","2024-11-19 11:41:14","0","Anonymized","100","462","1","2024-11-19 11:41:14","R_5MoBt4bcYvN0CUV","","","","","Anonymized","Anonymized","anonymous","EN","1","663afb4c74805516d7983f27","2","5","1","1","4","6","100","100","100","100","Both are equally liable. The human and Aeon were both supposed to be paying attention.","1","2","","3","","47","3","","62","","","","Copilot","yes"
"2024-11-19 11:36:48","2024-11-19 11:41:14","0","Anonymized","100","265","1","2024-11-19 11:41:14","R_11jzpgtgtwPNPQt","","","","","Anonymized","Anonymized","anonymous","EN","1","66f87e6e2dc45bbe77324f9a","2","5","1","2","4","5","81","100","83","100","I believe the human driver is more liable. If the program isn't in full control then the human still needs to exercise caution when driving. This includes texting and looking away from the road.","2","2","","3","","33","3","","51","","","","Copilot","yes"
"2024-11-19 11:29:30","2024-11-19 11:41:20","0","Anonymized","100","710","1","2024-11-19 11:41:21","R_3tfG27vI8tXM4v5","","","","","Anonymized","Anonymized","anonymous","EN","1","66be78ef3ca75af1251ce936","2","5","","2","4","6","0","100","0","100","The human bought and owns the car. He made the decision to text and drive, not Aeon.","1","1","","3","","69","7","","85","","","","Copilot","no"
"2024-11-19 11:33:42","2024-11-19 11:41:21","0","Anonymized","100","459","1","2024-11-19 11:41:21","R_5VJXSYmfT9ATuE4","","","","","Anonymized","Anonymized","anonymous","EN","1","66ef9addc9f8c3e7266a7b30","2","5","1","2","4","6","22","97","30","79","The driver probably didn't have the right automation to where the car detects the stop sign and press the brakes. Also, the driver looked down at his phone which if he didn't he would have seen the stop sign. Therefore, Aeon is not liable to damages if it's the case where the autopilot was not used properly. However, Aeon would be responsible if the autopilot function was not functioning properly and it caused the driver to have a false sense of security under the pretense that he assumed the autopilot was working.","1","1","","1","","24","1","","77","","","","Autopilot","yes"
"2024-11-19 11:32:14","2024-11-19 11:41:26","0","Anonymized","100","551","1","2024-11-19 11:41:26","R_7TBK6HJmWInhNdr","","","","","Anonymized","Anonymized","anonymous","EN","1","66972752027327f711a5e612","2","5","","2","4","2","20","92","19","93","I think it was the human that was responsible. They should have been in control and it was their neglect that caused the crash.","1","1","","3","","25","4","","7","","","","Autopilot","no"
"2024-11-19 11:31:21","2024-11-19 11:41:32","0","Anonymized","100","610","1","2024-11-19 11:41:32","R_6z3S4pxRzwjt8c1","","","","","Anonymized","Anonymized","anonymous","EN","1","62686c6e90a0f6fe0a6c646a","2","5","","2","4","6","50","50","70","70","Hmm... Well... It all depends on what the manual said, doesn't it? I mean, if the owner's manual for the vehicle clearly states that the human must always be attentive, then it's gonna have to -- at minimum -- be a 50/50 responsibility thing, if not 30/70 (or higher) for responsibility on the human side of things. Other mitigating circumstances may play a role as well... Was the sun in a setting-position such that it blinded both the human and the car's cameras that it uses to navigate? Did the other drive also run their stop sign? There are all kinds of things to ask/ascertain before really making an honest/educated/final decision here, at least from what I can gather anyway... In other words, it's hard to say, and -- yes -- I had an equally hard time deciding which positions to put the sliders above too (and I'm still not sure I'm happy with where I put them).","1","1","","3","","55","1","","35","","","","Copilot","no"
"2024-11-19 11:38:10","2024-11-19 11:41:32","0","Anonymized","100","202","1","2024-11-19 11:41:33","R_7G0KKGH4SmpFA42","","","","","Anonymized","Anonymized","anonymous","EN","1","6640262ed0b9e3f217df4086","2","5","1","2","4","6","55","60","40","45","The human driver is more liable for the accident because he is driving the car. However, Aeon is also partially responsible because they advertise as being so much safer than their example of ""Level 1"" driving.","1","1","","3","","32","4","","10","","","","Copilot","yes"
"2024-11-19 11:34:19","2024-11-19 11:41:33","0","Anonymized","100","434","1","2024-11-19 11:41:33","R_5e832dv7IUrxAbM","","","","","Anonymized","Anonymized","anonymous","EN","1","664aa32c6cf60f70afed78ea","2","5","","2","4","6","100","50","100","50","The whole point of the autopilot is for the car to take over and the human to not have to drive. So if the autopilot is on, the human should not be responsible.","1","2","","3","","49","4","","10","","","","Autopilot","no"
"2024-11-19 11:33:41","2024-11-19 11:41:34","0","Anonymized","100","473","1","2024-11-19 11:41:35","R_7aFWI1Lgj3BtZjI","","","","","Anonymized","Anonymized","anonymous","EN","1","66b50357f28ed24fa377665b","2","5","","2","4","5","50","81","40","71","The human driver is likely more responsible because, even with Autopilot, drivers are expected to remain alert and take control when necessary. The driver’s failure to notice the Stop sign led to the crash, even if the system was not designed to handle every scenario perfectly.","1","1","","2","","22","1","","60","","","","Autopilot","no"
"2024-11-19 11:32:10","2024-11-19 11:41:36","0","Anonymized","100","565","1","2024-11-19 11:41:36","R_3SreQHWu2P5jRJh","","","","","Anonymized","Anonymized","anonymous","EN","1","6604567de774a31fa7fcd288","2","5","","2","4","2","97","100","97","100","It's a machine and still needs human supervision. The driver should not be reading his texts while driving even if it was in Autopilot mode at 100%.","1","2","","3","","53","3","","50","","","","Autopilot","no"
"2024-11-19 11:31:53","2024-11-19 11:41:37","0","Anonymized","100","583","1","2024-11-19 11:41:37","R_3Y6703sfg1zP8Ln","","","","","Anonymized","Anonymized","anonymous","EN","1","670e2d5628ba8a117a79d495","2","5","","2","4","5","80","100","82","100","It could have shown that there will be a stop sign ahead of them before getting to the destination","1","2","","3","","36","4","","70","","","","Copilot","no"
"2024-11-19 11:29:35","2024-11-19 11:41:39","0","Anonymized","100","724","1","2024-11-19 11:41:40","R_51ZrgItZ4xFzYrE","","","","","Anonymized","Anonymized","anonymous","EN","1","60bae671bf92bf34f7a774ce","2","5","","2","4","4","80","80","80","80","I think both Aeon, the company, and the human driver are both equally liable for the accident. The way I look at it, I would never trust the autopilot to perform perfectly, there is always the chance the autopilot will make an error, that's why I need to pay close attention to the roadway when I am driving. Autopilot should be used as an assistant but not totally relied upon by the human driver. ","1","2","","3","","70","5","","20","","","","Autopilot","no"
"2024-11-19 11:32:08","2024-11-19 11:41:39","0","Anonymized","100","571","1","2024-11-19 11:41:40","R_7eWDP3d6Svkp6aw","","","","","Anonymized","Anonymized","anonymous","EN","1","66ec498b1722942b4f73a26d","2","5","","2","4","4","90","90","100","100","The human driver showed negligence in using their cell phone while driving.  The company is complicit in the accident.  I believe both parties are culpable.  The name of the car is ""Copilot,"" not ""Pilot""; therefore, it is implied that this is a mutual-responsibility task.  The driver should not have entirely checked out and relied solely upon the machine.  The machine should have picked up on the presence of the stop sign as well.  ","2","2","","3","","69","3","","0","","","","Copilot","no"
