"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","automation","firm_resp_1","human_resp_1","firm_liable_1","human_liable_1","reason","comp_3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","ai_knowledge_1","workerID","hitID","assignmentId","label"
"2024-11-12 14:22:00","2024-11-12 14:29:32","0","Anonymized","100","452","1","2024-11-12 14:29:33","R_3M3RG8FDCbCsuRk","","","","","Anonymized","Anonymized","anonymous","EN","1","65ae7c8727763d0d1ad7422c","2","5","2","4","6","100","0","100","0","It is noted as a full self driving company created car so it should take full control of the car when its mode is switched on and thus is completely responsible","1","1","","1","","49","4","","81","","","","Full Self-Driving"
"2024-11-12 14:20:23","2024-11-12 14:29:39","0","Anonymized","100","555","1","2024-11-12 14:29:40","R_5U6jj1dOuUozOk9","","","","","Anonymized","Anonymized","anonymous","EN","1","66311dba5aa1ab2311dbe237","2","5","2","4","5","90","10","90","9","I think the company is liable due to them coming out with the technology that should work.","1","2","","3","","55","3","","40","","","","Lane Sense"
"2024-11-12 14:22:29","2024-11-12 14:29:43","0","Anonymized","100","434","1","2024-11-12 14:29:44","R_6NDQPBB3wq7M5cs","","","","","Anonymized","Anonymized","anonymous","EN","1","65de5ddcc637719fe458fc76","2","5","2","4","5","21","83","19","82","The driver should always be ready to take over in the event the system fails, so the human driver is responsible. ","1","1","","1","","31","4","","68","","","","Lane Sense"
"2024-11-12 14:20:46","2024-11-12 14:29:46","0","Anonymized","100","540","1","2024-11-12 14:29:48","R_1LTpCrAvS5xUJQi","","","","","Anonymized","Anonymized","anonymous","EN","1","66a9843c53827f826e9738ed","2","5","2","4","6","60","86","50","85","Human, they should be aware even when using the cars self driving. Texting and driving is a crime.","1","2","","3","","43","3","","70","","","","Full Self-Driving"
"2024-11-12 14:18:30","2024-11-12 14:29:50","0","Anonymized","100","679","1","2024-11-12 14:29:50","R_1v4ZuqdvK6UIJTH","","","","","Anonymized","Anonymized","anonymous","EN","1","6718e1d7489b03638b97d6ee","2","5","2","4","6","72","60","75","76","Because both committed the accident.","1","2","","1","","20","3","","81","","","","Lane Sense"
"2024-11-12 14:22:37","2024-11-12 14:29:52","0","Anonymized","100","434","1","2024-11-12 14:29:53","R_3uvpeYLxZembFym","","","","","Anonymized","Anonymized","anonymous","EN","1","66293ae63c9cc1e48e88d67c","2","5","2","4","2","4","97","5","99","Even though the car has lane sense, the driver is ultimately responsible.","1","2","","3","","49","4","","70","","","","Lane Sense"
"2024-11-12 14:18:51","2024-11-12 14:29:52","0","Anonymized","100","660","1","2024-11-12 14:29:53","R_1IYj6I1Np9xtlTR","","","","","Anonymized","Anonymized","anonymous","EN","1","6627e29477d23bd171a6728a","2","5","3","4","5","70","88","50","81","the human because you should never fully put all your trust in a computer.","1","1","","3","","43","1","","66","","","","Lane Sense"
"2024-11-12 14:18:55","2024-11-12 14:29:59","0","Anonymized","100","663","1","2024-11-12 14:29:59","R_7PBhvwMRmZpLNkA","","","","","Anonymized","Anonymized","anonymous","EN","1","66e03b13990311a6db044fad","2","5","2","4","6","15","100","20","100","It will really depend on the type of guarantee given by the company. The driver should always still be in control of the car, in this case with comfort and extra eyes.","1","2","","1","","54","3","","65","","","","Full Self-Driving"
"2024-11-12 14:20:29","2024-11-12 14:30:16","0","Anonymized","100","586","1","2024-11-12 14:30:17","R_7xMiun5gn9xGBNI","","","","","Anonymized","Anonymized","anonymous","EN","1","66051c5a0a47f0bf9523854f","2","5","2","4","6","70","90","70","80","They're both liable to some extent.  But ultimately the main liability lies with the person who is operating the vehicle.","1","1","","3","","48","4","","60","","","","Full Self-Driving"
"2024-11-12 14:22:19","2024-11-12 14:30:34","0","Anonymized","100","495","1","2024-11-12 14:30:35","R_5bgzuZye7Kyvx3H","","","","","Anonymized","Anonymized","anonymous","EN","1","66be8d00e5e8eea95c97947a","2","5","1","2","3","93","51","12","75","Because that is what the car is designed for so therefore if it doesn't do what it is intended for it becomes it fault.","1","2","","6","White","27","4","","91","","","","Lane Sense"
"2024-11-12 14:20:42","2024-11-12 14:30:37","0","Anonymized","100","595","1","2024-11-12 14:30:37","R_1BYrSOXZDy8oBGh","","","","","Anonymized","Anonymized","anonymous","EN","1","670156ee82dc8f71b803cf72","2","5","2","4","6","80","20","81","21","I think Aeod, the company, is supposed to pick these things up from my understanding.","1","2","","3","","58","3","","60","","","","Lane Sense"
"2024-11-12 14:24:17","2024-11-12 14:30:37","0","Anonymized","100","380","1","2024-11-12 14:30:37","R_6W0wLJg8xOfKbkd","","","","","Anonymized","Anonymized","anonymous","EN","1","664993e12a5b629050529e17","2","5","2","4","4","60","55","80","55","The driver was reliant on the system to notice the stop sign because he had his Lane Sense turned on. The driver is minimally responsible because if he wasn't looking at his phone, he could've corrected the system's error, but he had put his trust in the car's system and had every reason to believe it was reliable.","1","2","","3","","32","4","","40","","","","Lane Sense"
"2024-11-12 14:22:42","2024-11-12 14:30:47","0","Anonymized","100","485","1","2024-11-12 14:30:48","R_5tuHp5LwWzH8riV","","","","","Anonymized","Anonymized","anonymous","EN","1","6595a3c146b2341b46337162","2","5","1","4","4","85","50","50","85","I believe the company is at fault.  The driver set the system to Full Self-Driving so the car should have been able to handle all driving tasks.","1","2","","3","","46","2","","75","","","","Full Self-Driving"
"2024-11-12 14:21:53","2024-11-12 14:30:51","0","Anonymized","100","537","1","2024-11-12 14:30:51","R_32a89Ww6T4xfPkl","","","","","Anonymized","Anonymized","anonymous","EN","1","65e615620fd6a1c087dafc48","2","5","2","4","4","30","70","30","70","Because Aeon does only about 40 % automation and the human driver seems to be responsible for the rest.","2","2","","3","","44","4","","70","","","","Lane Sense"
"2024-11-12 14:21:14","2024-11-12 14:30:52","0","Anonymized","100","577","1","2024-11-12 14:30:52","R_73m91bcszSjXXhM","","","","","Anonymized","Anonymized","anonymous","EN","1","671a725e68fa46e2f5cf98e8","2","5","2","4","4","88","54","64","83","The company will be liable for the occurrence of this accident because they stated in their portfolio that Aeon is a full self driving car and since Aeon was turned on by the driver it should have been able to stop automatically ","1","2","","1","","40","4","","65","","","","Full Self-Driving"
"2024-11-12 14:22:02","2024-11-12 14:30:53","0","Anonymized","100","530","1","2024-11-12 14:30:53","R_53JqN3lHXyNmiAN","","","","","Anonymized","Anonymized","anonymous","EN","1","6578ae6e6457e054e58a7c2d","2","5","2","4","6","100","0","100","0","Since the full self driving was turned on it is responsible for the damages caused","1","1","","1","","80","4","","73","","","","Full Self-Driving"
"2024-11-12 14:20:14","2024-11-12 14:31:07","0","Anonymized","100","653","1","2024-11-12 14:31:07","R_5tbWCmHrm6c83Ny","","","","","Anonymized","Anonymized","anonymous","EN","1","6695745ee6d6f8975139350a","2","5","1","4","6","75","25","75","25","while the company's self driving was switched on, we as participants were not given a time frame as to how quickly the accident happened after it was switched on to when the stop sign was ran and the accident happened. we can only make assumptions. that being stated, the company is 75% at fault and the human, because they looked away and wasn't paying attention to make sure that everything was ok on the road is also at fault. the driver is still behind the wheel of the car, therefore they are still at fault to an extent, because they looked away. the company is at fault because the system in the car didn't catch the stop sign and caused the accident, which the driver could also have prevented if they had been paying attention to if they hadn't looked away to check the cell phone. the company is more reliable, in this instance, as they are programed to catch these things, and it failed.","1","2","","3","","52","4","","10","","","","Full Self-Driving"
"2024-11-12 14:21:31","2024-11-12 14:31:07","0","Anonymized","100","575","1","2024-11-12 14:31:07","R_5tFg0SaOeVk2QG5","","","","","Anonymized","Anonymized","anonymous","EN","1","637d6669aa19ab882ddd48d7","2","5","1","2","5","76","88","76","91","i think neon is good ","1","1","","3","","49","7","","75","","","","Lane Sense"
"2024-11-12 14:20:03","2024-11-12 14:31:08","0","Anonymized","100","664","1","2024-11-12 14:31:08","R_3DRXH3MAQuWRWhr","","","","","Anonymized","Anonymized","anonymous","EN","1","6700692a734d586f97c7b684","2","5","2","4","5","68","34","66","29","I think the Lanse system should be programmed in a way that it easily detects any barrier while driving","1","1","","3","","19","4","","62","","","","Lane Sense"
"2024-11-12 14:21:14","2024-11-12 14:31:08","0","Anonymized","100","594","1","2024-11-12 14:31:09","R_51cqbmH3AWetIlN","","","","","Anonymized","Anonymized","anonymous","EN","1","66882c4e8bcda7f9bf988fe1","2","5","2","4","6","15","85","10","100","It is ultimately the human driver's job to pay attention, but Aeon should also be responsible for advertising a feature that could sometimes be faulty.","2","2","","3","","45","2","","40","","","","Full Self-Driving"
"2024-11-12 14:19:52","2024-11-12 14:31:09","0","Anonymized","100","677","1","2024-11-12 14:31:10","R_13J3m6hQ59xOOtz","","","","","Anonymized","Anonymized","anonymous","EN","1","660ee9b478309bf1643a9637","2","5","2","4","5","71","51","51","70","the company should be responsible because the lane sense was switched on ","1","2","","1","","37","4","","62","","","","Lane Sense"
"2024-11-12 14:21:27","2024-11-12 14:31:18","0","Anonymized","100","590","1","2024-11-12 14:31:18","R_6Toxk9PGZn9LVxU","","","","","Anonymized","Anonymized","anonymous","EN","1","66b944d6daadbf9eaf009c9c","2","5","2","4","6","100","0","100","0","If a vehicle claims to be full self driving then it should have the capability to independently monitor surrounding road instruction signage and traffic activity in order to make safe driving decisions autonomously. In no way should a fully self driving vehicle depend on the passenger to monitor the surroundings and communicate quickly enough a possible safety threat to avoid or even a simple stop sign.","1","1","","3","","38","4","","9","","","","Full Self-Driving"
"2024-11-12 14:27:50","2024-11-12 14:31:37","0","Anonymized","100","227","1","2024-11-12 14:31:38","R_71KWS5EJgLmNgsh","","","","","Anonymized","Anonymized","anonymous","EN","1","60a48adfe091e410f4eaba34","2","5","1","4","6","100","50","50","50","I think Aeon the company is more responsible because its their product","1","1","","3","","31","4","","86","","","","Full Self-Driving"
"2024-11-12 14:21:21","2024-11-12 14:31:38","0","Anonymized","100","617","1","2024-11-12 14:31:39","R_7E9X1i10qN9vZUl","","","","","Anonymized","Anonymized","anonymous","EN","1","65d7618924ced69f831161c8","2","5","2","4","4","80","80","80","80","I think the company is more liable than the human. Say the human was using an automated feature and it starts to malfunction. That would be Aeon's fault.","1","1","","3","","50","4","","65","","","","Lane Sense"
"2024-11-12 14:27:50","2024-11-12 14:31:43","0","Anonymized","100","233","1","2024-11-12 14:31:44","R_72PbukfxrvLsINN","","","","","Anonymized","Anonymized","anonymous","EN","1","6720e2404eb4b12e53270335","2","5","2","4","6","81","91","70","82","I think it greatly depends on any stated limitations of the driving system. Based on this, it sounds like the system should catch the issue, but ultimately the driver assumes responsibility for what happens with their vehicle","2","1","","3","","26","4","","71","","","","Full Self-Driving"
"2024-11-12 14:27:51","2024-11-12 14:31:51","0","Anonymized","100","240","1","2024-11-12 14:31:52","R_3Hie1PJnpmf0xHw","","","","","Anonymized","Anonymized","anonymous","EN","1","6533ed4d1f4d40995d982559","2","5","2","4","4","5","95","5","95","The human is ultimately responsible for driving the car. They made the choice to take their eyes off the road.","1","2","","5","","42","2","","75","","","","Lane Sense"
"2024-11-12 14:21:49","2024-11-12 14:32:11","0","Anonymized","100","622","1","2024-11-12 14:32:11","R_3IAk8hBj8xoJ4gX","","","","","Anonymized","Anonymized","anonymous","EN","1","66c3446df74696735081cd12","2","5","2","4","4","75","75","75","100","I think the human driver will be considered fully liable for the accident because, being the one in the driver's seat, he should have been watching the road, and I think any victim and their lawyer is going to see it that way.  Personally, I also think that Aeon the company is liable for damages since they market their vehicle as being able to navigate the road to some extent, which includes noticing and obeying street signs, which it didn't do, and I think any damages lawyer representing the victim would also go after the company as well to try to get their client as much as they can in a lawsuit for the damages incurred.","1","2","","5","","35","3","","35","","","","Lane Sense"
"2024-11-12 14:28:54","2024-11-12 14:32:56","0","Anonymized","100","242","1","2024-11-12 14:32:56","R_5Fnz8Uta3ZiAeTG","","","","","Anonymized","Anonymized","anonymous","EN","1","592dc86c61bcd8000107c131","2","5","2","4","6","95","5","50","5","Its suppose to be full self driving so when its active it drives it fully. So whatever happens is its own fault","1","1","","3","","37","1","","30","","","","Full Self-Driving"
